"Subject","Activity","tBodyGyroMag.mean..","tBodyGyroMag.std..","tBodyGyroMag.mad..","fBodyGyro.meanFreq...X","fBodyGyro.meanFreq...Y","fBodyGyro.meanFreq...Z","fBodyAcc.min...Z","fBodyAcc.sma..","fBodyAcc.energy...X","fBodyAccJerk.mean...Y","fBodyAccJerk.mean...Z","fBodyAccJerk.std...X","fBodyAccJerk.bandsEnergy...33.40","fBodyAccJerk.bandsEnergy...41.48","fBodyAccJerk.bandsEnergy...49.56","fBodyAcc.bandsEnergy...17.32","fBodyGyro.bandsEnergy...33.48","fBodyAcc.skewness...Y","fBodyAccJerk.bandsEnergy...1.16.2","fBodyAccJerk.bandsEnergy...17.32.1","tBodyAcc.correlation...Y.Z","tGravityAcc.mean...X","tGravityAcc.mean...Y","tBodyAccJerk.max...Y","tBodyAccJerk.max...Z","tBodyAccJerk.min...X","tBodyGyroJerk.arCoeff...Z.1","tBodyGyroJerk.arCoeff...Z.2","tBodyGyroJerk.arCoeff...Z.3","tBodyAccJerk.arCoeff...Z.1","tBodyGyro.mad...X","tBodyGyro.arCoeff...Y.4","tBodyGyro.iqr...X","tBodyGyroMag.iqr..","tBodyGyroMag.entropy..","tBodyGyroMag.arCoeff..1","fBodyGyro.skewness...Z","fBodyGyro.kurtosis...Z","fBodyGyro.bandsEnergy...1.8","fBodyAcc.iqr...Z","fBodyAcc.entropy...X","fBodyAcc.entropy...Y","fBodyAccJerk.mad...Z","fBodyAccJerk.max...X","fBodyAccJerk.max...Y","fBodyAccJerk.bandsEnergy...49.64","fBodyAccJerk.bandsEnergy...1.24","fBodyAccJerk.bandsEnergy...25.48","fBodyAcc.bandsEnergy...1.24","fBodyGyro.bandsEnergy...25.48","fBodyAcc.kurtosis...Z","fBodyAccJerk.bandsEnergy...49.64.2","fBodyAccJerk.bandsEnergy...1.24.1","tGravityAcc.min...X","tGravityAcc.min...Y","tGravityAcc.min...Z","tBodyAccJerk.entropy...Y","tBodyAccJerk.entropy...Z","tBodyAccJerk.arCoeff...X.1","tBodyAccMag.energy..","tBodyAccMag.iqr..","tBodyAccMag.entropy..","tBodyAccJerk.correlation...X.Z","tBodyGyro.max...Z","tBodyGyro.correlation...X.Y","tBodyGyro.entropy...Z"
8,"STANDING",-0.952848496851852,-0.95322478962963,-0.949806018148148,-0.154243187048148,-0.197392513112963,0.0222011082111111,-0.963957410777778,-0.965039409074074,-0.999556762222222,-0.976177675,-0.979477193333333,-0.990414086851852,-0.999425939444444,-0.999632562407407,-0.999783223148148,-0.999583775555556,-0.999423265925926,-0.181150446185185,-0.999200454814815,-0.99940494962963,0.308021805018519,0.957669921111111,-0.0904603488214815,-0.981477380740741,-0.983150122407407,0.984127692037037,0.313643805692593,-0.0861926997625926,0.220767996407407,0.218762265522222,-0.975527380185185,0.129900468953704,-0.979775171666667,-0.95540517962963,-0.136645386314815,-0.068675310237037,-0.169073378003704,-0.480375971777778,-0.999077615185185,-0.971606343888889,-0.917690783333333,-0.782566662166667,-0.982578797592593,-0.992838308518519,-0.981977067777778,-0.999766498518519,-0.999790497407407,-0.999377028148148,-0.999561618888889,-0.999650017407407,-0.359165810962963,-0.997728373518519,-0.999258543518519,0.972215735185185,-0.0754310953792593,-0.113268447592593,-0.6838478365,-0.694020735203704,0.205643102207407,-0.990631228703704,-0.945185886111111,-0.487980938518519,0.0976942867481481,-0.749640134074074,0.0393896558481481,-0.505835457648148
9,"STANDING",-0.921030223111111,-0.908291403111111,-0.901227036222222,-0.222857823644444,-0.348959970422222,-0.16576126334,-0.974661114444444,-0.952046769333333,-0.999219485111111,-0.962624298888889,-0.967129200444444,-0.971278823333333,-0.999463420222222,-0.999363921777778,-0.999098737555556,-0.998294631111111,-0.997920587777778,-0.289216884466667,-0.997300874444444,-0.998631266222222,-0.002906223,0.961323502222222,-0.010383816474,-0.969940234888889,-0.973958498222222,0.962621183555556,-0.0574269611813333,-0.111566956683778,0.0794280202691111,-0.00553874862888889,-0.926919227111111,0.0815532347044444,-0.934775967333333,-0.911576717777778,0.2418325008,-0.215700689057778,-0.291577987577778,-0.654997710088889,-0.993112494444444,-0.959305176222222,-0.745588657222222,-0.735266745777778,-0.970398370222222,-0.977908257777778,-0.973603009777778,-0.999096022444444,-0.99863236,-0.999057737333333,-0.999221645333333,-0.99869973,-0.330963183066667,-0.998606253777778,-0.997563814444444,0.976995479777778,0.00816576986888889,-0.00609679332666667,-0.622986992511111,-0.561481582044444,-0.0674042213466667,-0.994874962444444,-0.945070242222222,-0.313198484037333,-0.166329603756667,-0.692701628,0.0602771639333333,-0.240714936955556
10,"STANDING",-0.929787259772727,-0.920486810227273,-0.915446674545455,-0.281787222606818,-0.164082230704545,-0.0988874452431818,-0.979278499772727,-0.949266141818182,-0.999325604545455,-0.942187760454545,-0.972241512272727,-0.968612135909091,-0.998099783409091,-0.997427384318182,-0.998177020227273,-0.997319446136364,-0.998561435909091,-0.282240279777273,-0.998475582727273,-0.997955146590909,-0.0250130712954546,0.954008785454545,-0.0431597830454545,-0.951678729318182,-0.973898759772727,0.954632660681818,-0.00987632296136363,-0.0120485088181818,0.0671666652590909,0.0965640510431818,-0.934978967954545,0.112491551477273,-0.942055134318182,-0.925662386363636,0.209844672968182,-0.183760671113636,-0.322438842409091,-0.643515014295455,-0.996082902727273,-0.968140744545455,-0.789222560681818,-0.596618866545455,-0.976908764318182,-0.977106015454545,-0.953633426818182,-0.99813041,-0.998739610909091,-0.997169921818182,-0.999420127272727,-0.999180403181818,-0.491727426113636,-0.998347439545455,-0.995915736136364,0.9714513925,-0.0236647114772727,0.0265497161295455,-0.450010609068182,-0.630035348636364,0.217929602163636,-0.996474862272727,-0.953062884545455,-0.317952796227273,-0.0143029174090909,-0.708125672954545,-0.0682694929027273,-0.171556829431818
11,"STANDING",-0.979978011489362,-0.977071437446808,-0.975882090425532,-0.129935993361702,0.11920123437234,-0.0212967788297872,-0.991949266382979,-0.986241266382979,-0.999943630851064,-0.979287024255319,-0.988460788085106,-0.993414564042553,-0.999822917659574,-0.99974086893617,-0.999879267446809,-0.999848139361702,-0.999733666595745,-0.185956560702128,-0.9997201,-0.999605064893617,-0.0057263752269149,0.956464535957447,-0.173082704680851,-0.984087848723404,-0.991767108297872,0.989182744042553,0.222169391558085,-0.132006244293809,0.179570383723404,0.223789853810638,-0.982255096170213,-0.0478108891212766,-0.985103737234043,-0.979619031276596,-0.249471093276596,-0.000780423787234044,-0.249260206404255,-0.580155864212766,-0.999582839361702,-0.98470084,-0.968707384893617,-0.818866227234043,-0.989246851489362,-0.995114932553192,-0.983458286808511,-0.999875562340426,-0.999916103404255,-0.999731421489362,-0.999948435319149,-0.999853506170213,-0.708723053255319,-0.99949188106383,-0.999567379787234,0.97420741212766,-0.149734466808511,0.127535304702128,-0.681834948085106,-0.732156852978723,0.266545808893617,-0.999439614468085,-0.98420327,-0.623098258170213,0.156694480397872,-0.748092911914894,-0.164472512893617,-0.414556818148936
12,"STANDING",-0.888101372786885,-0.852271618032787,-0.841344246229508,-0.241064349721311,-0.143868272885738,-0.130538981132787,-0.980159949836066,-0.952661749836066,-0.999487636229508,-0.95329178,-0.971122527868852,-0.975581439016393,-0.998981769672131,-0.99862754147541,-0.999256544262295,-0.998704099344262,-0.993508166885246,-0.255285217606557,-0.998147352295082,-0.998162690983607,0.176422666295082,0.957317821803279,-0.21886535557377,-0.965057134262295,-0.975604890655738,0.965082419180328,0.156094352131148,-0.130440339344262,0.132753928277049,0.11209209615082,-0.887100640655738,0.206058318011475,-0.899314830655738,-0.857018612295082,0.233009883518033,-0.183833797096721,-0.183647062398525,-0.529601437344262,-0.980480790491803,-0.96694248,-0.806906079016393,-0.636491165081967,-0.975890863934426,-0.981356562131148,-0.964447690819672,-0.999237713442623,-0.999311367540984,-0.998343037868852,-0.999517903114754,-0.99642027147541,-0.39167865995082,-0.998497265409836,-0.997468723278689,0.971079912786885,-0.197797419836066,-0.0521870677639344,-0.506943521442623,-0.597973478032787,0.182962845180328,-0.993789184590164,-0.947284135409836,-0.293473234554098,-0.116296574367213,-0.722954438688525,-0.340071163934426,-0.306109034039344
13,"STANDING",-0.95782537245614,-0.944980198421053,-0.943467907192982,-0.25106304754386,-0.170676014929825,-0.0652523063612105,-0.989784254210526,-0.977739061929825,-0.999856034210526,-0.977752775438597,-0.98460855877193,-0.988185112807018,-0.999734921578947,-0.999691402105263,-0.999845977368421,-0.999427684912281,-0.999387161578947,0.0882564476577193,-0.999575080526316,-0.999508693157895,0.217454917192982,0.942695296842105,-0.239943146315789,-0.982875222807018,-0.986462469824561,0.981862603333333,0.171777700982456,-0.0775536578754386,0.139536617564912,0.183337882447719,-0.958676808947368,0.0811407237859649,-0.965629187017544,-0.955498500526316,0.018501919832807,-0.0196190107192982,-0.0961282907578947,-0.412630522719298,-0.996778953508772,-0.980126790701754,-0.916347384385965,-0.777084753859649,-0.986561439649123,-0.990482764912281,-0.982776123859649,-0.999816814736842,-0.999746605789474,-0.999577980701754,-0.999864977719298,-0.999605805614035,-0.197770864964912,-0.999292286491228,-0.999383855614035,0.960262371403509,-0.21773374245614,-0.0551802710701754,-0.685497853508772,-0.727469332631579,0.199506141105263,-0.998652542631579,-0.97596171122807,-0.514744828070175,-0.0451849250701754,-0.738595976315789,-0.146770441047368,-0.322719707122807
14,"STANDING",-0.943530016833333,-0.931426203833333,-0.926320686166667,-0.306015725890333,-0.2780036534,-0.198897454968333,-0.974353247666667,-0.952006849666667,-0.999124566166667,-0.967249904833333,-0.966718434333333,-0.980396601666667,-0.999516376,-0.999295585666667,-0.999599215333333,-0.999338435,-0.998521120166667,-0.175204338741667,-0.997412894,-0.999138199333333,0.396917843683333,0.875319569,-0.226692231166667,-0.9768766475,-0.9739071705,0.975631521166667,0.0176139124666667,-0.14324158408,0.0651397662866667,0.0446105882666667,-0.963964407333333,0.0811603647033333,-0.968096869833333,-0.9358211715,0.0811026782066667,-0.160562672295,-0.20955372515,-0.560210353633333,-0.998755817,-0.961549778,-0.748895517166667,-0.680303090166667,-0.971584146,-0.984620283,-0.9732102585,-0.999597308666667,-0.9994518935,-0.999167241166667,-0.999122457333333,-0.998884205333333,-0.311892061185,-0.998227901666667,-0.998615611666667,0.886081886333333,-0.208326331833333,-0.349687738166667,-0.577582109383333,-0.5683975835,0.012357722795,-0.995168647833333,-0.945543551833333,-0.2935594094,0.00448690568866666,-0.715396165333333,-0.05516423915,-0.277919482163333
15,"STANDING",-0.946961381132076,-0.931286778679245,-0.923790776603774,-0.188670854654717,-0.130161072926415,-0.0512384435037736,-0.979537321886792,-0.967336800566038,-0.999779530754717,-0.967884709433962,-0.982632302830189,-0.986934133584906,-0.999640521320755,-0.99964197754717,-0.999643772830189,-0.99953614754717,-0.999117677924528,-0.182070771358491,-0.999474655471698,-0.999043036226415,0.127647509009434,0.965528899622642,-0.164713175490566,-0.975845918301887,-0.985241998867925,0.980590485849057,0.11106854345283,-0.0573879227,0.117159937018396,0.179991822630189,-0.950830458867924,0.0848194641471698,-0.958798236415094,-0.931609953207547,-0.0143092211660377,-0.1539286882,-0.224976090811321,-0.546347708811321,-0.995918148301887,-0.976816610754717,-0.90500493754717,-0.689847314339623,-0.985088746415094,-0.990182935849057,-0.974841707735849,-0.999618127735849,-0.999748026037736,-0.999383967924528,-0.999789166792453,-0.999445723207547,-0.464413649471698,-0.998851599811321,-0.998985386792453,0.981404270754717,-0.14644883709434,0.0563488210339623,-0.567604114150943,-0.70828465509434,0.236002686886792,-0.996907476037736,-0.961825541320755,-0.409926962228302,-0.0179709614150943,-0.734273998867925,-0.164877963603774,-0.394282138698113
16,"STANDING",-0.972528178205128,-0.964105768461539,-0.961277064615385,-0.117570139566667,-0.180188922417949,0.00791532346153846,-0.983105010897436,-0.978208316794872,-0.999566008846154,-0.982425403974359,-0.986091891538462,-0.991847149615385,-0.999861510641026,-0.999827163205128,-0.999873034871795,-0.999744508846154,-0.999558463205128,-0.163835671775641,-0.999476232564103,-0.999568983461538,-0.0603079446153846,0.941587749358974,-0.0578867045,-0.986769070128205,-0.986847581923077,0.988474130641026,0.268136879028333,-0.083503943421282,0.187657834587179,0.101614957714103,-0.975739456666667,0.0735502008001026,-0.981524995128205,-0.969597945769231,-0.227260423323077,-0.0321428500466667,-0.248429351561538,-0.571607725397436,-0.998845532307692,-0.979448458076923,-0.924109001153846,-0.843402207179487,-0.987642087179487,-0.99349199525641,-0.986567889230769,-0.999869774230769,-0.999873360641026,-0.99974364051282,-0.99956135474359,-0.99974212974359,-0.42139037488718,-0.999428416538462,-0.999512937692308,0.956723458974359,-0.0358320981410256,-0.173958243948718,-0.744426866923077,-0.73444871051282,0.208810142062821,-0.996846492307692,-0.961452414102564,-0.530446452833333,0.06776466735,-0.74599503474359,-0.197949961730769,-0.484114383050385
17,"STANDING",-0.978184576538462,-0.977680837435897,-0.975777304871795,-0.139034612666154,-0.162736719461538,0.0601796814102564,-0.983315198717949,-0.983926967435897,-0.999700786025641,-0.986278342435897,-0.989563633076923,-0.992775377692308,-0.999767430769231,-0.999667695128205,-0.99986852974359,-0.999680422435897,-0.999682552307692,0.0177530514358974,-0.999707182948718,-0.999654446025641,0.323178732201282,0.904678547435897,-0.257486817948718,-0.990196849102564,-0.991108663974359,0.988541081538462,0.360851426076923,-0.11741533092409,0.241554749307692,0.189507939341026,-0.982621753333333,0.0809715153692308,-0.984571684615385,-0.978043373589744,-0.301670108211538,0.0392280342348718,-0.188520201989744,-0.523863728474359,-0.999472109102564,-0.984547864230769,-0.934161689102564,-0.872360925,-0.990431469871795,-0.994323498461538,-0.989826814615385,-0.999864370384615,-0.999881916538462,-0.999579812820513,-0.999706418846154,-0.999688809230769,-0.358229277729487,-0.999488571923077,-0.999699503461538,0.91999331474359,-0.235584098333333,-0.208170978358974,-0.802247052692308,-0.772544762948718,0.220543289076923,-0.998362926538462,-0.978511395384615,-0.608778904230769,0.155284512683333,-0.747214921923077,-0.347469747551282,-0.459839601871795
18,"STANDING",-0.963006793150685,-0.959797118082192,-0.954480674931507,-0.250059300982877,-0.264498462054794,-0.100456190560274,-0.988884942739726,-0.978189721506849,-0.999901858356164,-0.975243689589041,-0.986265653561644,-0.990287933424657,-0.999842169315069,-0.999773784109589,-0.999884445068493,-0.999752588082192,-0.99967373739726,-0.164415417987671,-0.999560375342466,-0.999535606575342,0.236702763182192,0.947573239863014,-0.204206320958904,-0.981872259452055,-0.988969519726027,0.986318337671233,0.126587144983562,-0.176756989573699,0.17097467130274,0.119681893283562,-0.962686835205479,0.106645422517671,-0.962145110684931,-0.954486830684931,-0.015045306739726,-0.169835179056164,-0.300345515849315,-0.641135152123288,-0.998656605068493,-0.981717734657534,-0.927990275342466,-0.760479211506849,-0.988058752465753,-0.991644524657534,-0.980767630821918,-0.999881248767123,-0.999853341780822,-0.999759492465753,-0.999905152054795,-0.999813007534247,-0.236673939312329,-0.999472061232877,-0.999301640684932,0.965526328767123,-0.18038896,-0.0519394275616438,-0.633398171369863,-0.712478448767123,0.158301469394521,-0.998971584657534,-0.977384902054795,-0.484313464287671,0.0281938687910959,-0.737191501506849,-0.0844099509219178,-0.377127206346575
19,"STANDING",-0.94174504109589,-0.937951031506849,-0.931827742328767,-0.283665469939726,-0.291796963682192,-0.113976427853425,-0.982713301780822,-0.971615491643836,-0.999849010958904,-0.970011345890411,-0.983463295479452,-0.985913722328767,-0.999711919178082,-0.999611201917808,-0.999747716849315,-0.999445721643836,-0.999079585479452,-0.178422972054795,-0.999504554794521,-0.998991445890411,0.260518017616438,0.944045837534247,-0.223897807808219,-0.977460058356164,-0.985348735753425,0.978670725753425,0.138149861379452,-0.144630768905479,0.123215581823288,0.149131748026027,-0.948967755068493,0.143742328899726,-0.952415417808219,-0.935212674246575,0.046995435569863,-0.214778733906849,-0.168645911290411,-0.506269035452055,-0.996493015479452,-0.979020216575342,-0.89788260890411,-0.731858378356164,-0.986108299041096,-0.989289517808219,-0.978357860410959,-0.999744962876712,-0.999711044794521,-0.999404034383562,-0.999861916164384,-0.99937442890411,-0.317787049339726,-0.99926101260274,-0.998941770410959,0.961457649863014,-0.202741152054795,0.12360035439726,-0.621719540821918,-0.696799192054794,0.146734331730137,-0.997867397260274,-0.967825268767123,-0.411147861473973,0.0294281441945205,-0.730634040547945,-0.0367116385794521,-0.369748435452055
20,"STANDING",-0.883675028630137,-0.843683410273973,-0.835898156438356,-0.358192762694521,-0.360072092194521,-0.235150618682192,-0.977002466575343,-0.928813598082192,-0.998623201232877,-0.935717554109589,-0.952741107945206,-0.963098911506849,-0.998174259726027,-0.998518389726027,-0.998836553424657,-0.997445910821918,-0.995463090547945,-0.181388696349315,-0.996732216712329,-0.997064300547945,0.235227964853425,0.911231752465753,-0.305938716712329,-0.952563945479452,-0.957456462465753,0.946255616712329,-0.085135267360274,-0.0898258142356164,0.00321044771863014,-0.000317869524657536,-0.897825568219178,0.261035078469863,-0.915058983424658,-0.85942934,0.431406022424658,-0.224708702361644,-0.290976901350685,-0.66038968869863,-0.990779665342466,-0.946476853972603,-0.69503227539726,-0.509191709753425,-0.958927981232877,-0.973176822328767,-0.951316653561644,-0.998821182191781,-0.998143837534247,-0.997372169041096,-0.998647221643836,-0.99648430739726,-0.415605423632877,-0.997002463013699,-0.996438265616438,0.926348553835616,-0.287135662328767,0.05919127963,-0.406565789438356,-0.521107101761507,0.0223722071767123,-0.993099353424657,-0.931452980547945,-0.120609665780822,-0.130529762547945,-0.673741346027397,-0.227482006166027,-0.198829020547945
21,"STANDING",-0.949837151797753,-0.945614401797753,-0.941521206404494,-0.187974567774157,-0.248811283196742,-0.0796430681910112,-0.98453477505618,-0.963230104606742,-0.999446947078652,-0.964503015505618,-0.974780645393258,-0.979530485393258,-0.99867539494382,-0.998367664382023,-0.999011491235955,-0.998839394269663,-0.998209136404494,-0.271329212629214,-0.998250649438202,-0.998599635393258,0.378710191831461,0.881213341910112,-0.346155558876404,-0.973330632921348,-0.979983600898876,0.970714163370787,0.0925617036810112,-0.0999797111123596,0.0759023742101124,0.0535852705696629,-0.96445861494382,0.185373470092135,-0.966722703033708,-0.946637272808989,0.0111463127067416,-0.0932177998876405,-0.32168299188764,-0.662348940561798,-0.998376807865169,-0.97134493741573,-0.818578252157303,-0.723702840775281,-0.978257746966292,-0.984599096741573,-0.970859974157303,-0.999001561685393,-0.999317548539326,-0.997845879325843,-0.999486515168539,-0.998737239438202,-0.506735223380899,-0.998731721797753,-0.998436417640449,0.89698587752809,-0.321023753258427,-0.214973699325843,-0.579998238483146,-0.627821106123596,0.10815721258427,-0.996990037303371,-0.964206401573034,-0.42889424658427,0.0425791652977528,-0.72281391752809,-0.16869984567191,-0.30266224
22,"STANDING",-0.931624303968254,-0.900776555555556,-0.894472473015873,-0.391232979904762,-0.374460047253968,-0.177196579598413,-0.974403713809524,-0.956908664761905,-0.999542412380952,-0.952141454126984,-0.977567430952381,-0.978773000952381,-0.998007331746032,-0.998530644444445,-0.999345133174603,-0.997742870793651,-0.997485988730159,-0.264522845596825,-0.998881433650794,-0.997742153492064,0.263970234507936,0.954064297619048,-0.226418773650794,-0.952802786190476,-0.981095271746032,0.961549753333333,0.0841711074730159,-0.15178705338254,0.0211183063301587,0.0721508679095238,-0.926569671269841,0.201867176914921,-0.939618921587302,-0.910745366507936,0.247936579095238,-0.288548354344444,-0.209495783374603,-0.558612863746032,-0.994908721746032,-0.972216437142857,-0.867678245873016,-0.60806932952381,-0.98230862031746,-0.985660141746032,-0.965710885714286,-0.999274882698413,-0.998881727301587,-0.997430349365079,-0.999592354126984,-0.998161098888889,-0.324059502180952,-0.998529444444444,-0.997218101587302,0.971642227301587,-0.205101504444444,0.0253141997507937,-0.55833323015873,-0.676670288412698,0.146519981277778,-0.997091356031746,-0.958593078730159,-0.312702872952381,0.0220847455206349,-0.728852362857143,-0.221860241095238,-0.361854624587302
23,"STANDING",-0.938430293382353,-0.923796565588235,-0.915970821764706,-0.291595924892647,-0.197834986461765,-0.163986972797059,-0.975297940735294,-0.964852352058824,-0.999701571764706,-0.975176561617647,-0.969610229705882,-0.984531642205882,-0.999622787647059,-0.999576936617647,-0.999785959411765,-0.999501741323529,-0.999223332647059,-0.317779942926471,-0.998091823823529,-0.999566476323529,0.528095439294118,0.919857125882353,-0.117401359697059,-0.982323386911765,-0.974023676323529,0.977686363382353,0.103297477395588,-0.138190046213235,0.0524137096720588,0.0259452341588235,-0.943445302058823,0.243525578886765,-0.949463645735294,-0.930857452352941,0.166318943095588,-0.006917704065,-0.2830014215,-0.626495604808823,-0.995571011470588,-0.961201505441176,-0.871344708823529,-0.770171018529412,-0.973768950294118,-0.988212003823529,-0.980438985147059,-0.999781149411765,-0.99973268,-0.999387453088235,-0.999709214558824,-0.999488132794118,-0.437150990904412,-0.9985595425,-0.999386013970588,0.934677317794118,-0.0935073621593529,-0.234079362260294,-0.627142603529412,-0.565815998058824,0.164752220926765,-0.997552313382353,-0.961648035147059,-0.347913604044118,-0.241225545323529,-0.731593865441176,0.0352071803147059,-0.376875682632353
